STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP
"4174",-37.67898400,71-RMIT/Plenty Rd (Bundoora),145.06950200,"1,2","86"
"4175",-37.68135600,70-Clements Dr/Plenty Rd (Bundoora),145.06902000,"1,2","86"
"4176",-37.68802200,69-Taunton Dr/Plenty Rd (Bundoora),145.06665900,"1,2","86"
"4177",-37.69168600,68-Greenhills Rd/Plenty Rd (Bundoora),145.06313900,"1,2","86"
"4178",-37.69567400,67-Bundoora Square SC/Plenty Rd (Bundoora),145.05957600,"1,2","86"
"4179",-37.69796000,66-Settlement Rd/Plenty Rd (Bundoora),145.05884700,"1,2","86"
"4180",-37.70012100,65-Grimshaw St/Plenty Rd (Bundoora),145.05817800,"1,2","86"
"4181",-37.70367100,64-Mount Cooper Dr/Plenty Rd (Bundoora),145.05596400,"1,2","86"
"4182",-37.70738500,63-Greenwood Dr/Plenty Rd (Bundoora),145.05219200,"1,2","86"
"4183",-37.71053100,62-Metropolitan Fire Brigade/Plenty Rd (Bundoora),145.04896800,"1,2","86"
"4185",-37.71248800,61-Bundoora Park/Plenty Rd (Bundoora),145.04635300,"1,2","86"
"4186",-37.71644700,60-La Trobe University/Plenty Rd (Bundoora),145.04325400,"1,2","86"
"4187",-37.71898200,59-Preston Cemetery/Plenty Rd (Kingsbury),145.03962500,"1,2","86"
"4188",-37.72000800,58-Browning St/Plenty Rd (Kingsbury),145.03684100,"1,2","86"
"4189",-37.72268900,57-Reservoir District Secondary College/Plenty Rd (Reservoir),145.03006500,"1,2","86"
"4190",-37.72398600,56-Loddon Ave/Plenty Rd (Reservoir),145.02785200,"1,2","86"
"4191",-37.72543600,55-Boldrewood Pde/Plenty Rd (Reservoir),145.02295700,"1,2","86"
"4192",-37.72733300,54-Wilkinson St/Plenty Rd (Reservoir),145.02001400,"1,2","86"
"4193",-37.72913300,53-Ethel Gr/Plenty Rd (Reservoir),145.01720800,"1,2","86"
"4485",-37.68231800,70-Janefield Dr/Plenty Rd (Bundoora),145.06892700,"1,2","86"
"4486",-37.68815700,69-Taunton Dr/Plenty Rd (Bundoora),145.06667800,"1,2","86"
"4487",-37.69192700,68-Greenhills Rd/Plenty Rd (Bundoora),145.06301900,"1,2","86"
"4488",-37.69590800,67-Bundoora Square SC/Plenty Rd (Bundoora),145.05958100,"1,2","86"
"4489",-37.69826600,66-Settlement Rd/Plenty Rd (Bundoora),145.05881600,"1,2","86"
"4490",-37.69981700,65-Grimshaw St/Plenty Rd (Bundoora),145.05834500,"1,2","86"
"4491",-37.70390400,64-Mount Cooper Dr/Plenty Rd (Bundoora),145.05585600,"1,2","86"
"4492",-37.70807000,63-Greenwood Dr/Plenty Rd (Bundoora),145.05163000,"1,2","86"
"4493",-37.71055100,62-Metropolitan Fire Brigade/Plenty Rd (Bundoora),145.04910300,"1,2","86"
"4494",-37.71315200,61-Bundoora Park/Plenty Rd (Bundoora),145.04562000,"1,2","86"
"4495",-37.71736700,60-La Trobe University/Plenty Rd (Bundoora),145.04276400,"1,2","86"
"4496",-37.71903900,59-Preston Cemetery/Plenty Rd (Kingsbury),145.03975900,"1,2","86"
"4497",-37.72006400,58-Browning St/Plenty Rd (Kingsbury),145.03696400,"1,2","86"
"4498",-37.72263900,57-Reservoir District Secondary College/Plenty Rd (Reservoir),145.03031600,"1,2","86"
"4499",-37.72452200,56-Loddon Ave/Plenty Rd (Reservoir),145.02703200,"1,2","86"
"4500",-37.72556800,55-Albert St/Plenty Rd (Reservoir),145.02280600,"1,2","86"
"4501",-37.72770600,54-Wilkinson St/Plenty Rd (Reservoir),145.01967500,"1,2","86"
"4502",-37.72912000,53-Ethel Gr/Plenty Rd (Reservoir),145.01751500,"1,2","86"
"18529",-37.78807400,26-Newmarket Plaza/Racecourse Rd (Kensington),144.92839000,"1","57"
"18530",-37.78835400,25-Wellington St/Racecourse Rd (Flemington),144.93046000,"1","57"
"18531",-37.78850700,24-Collett St/Racecourse Rd (Kensington),144.93352200,"1","57"
"18532",-37.78874900,23-Stubbs St/Racecourse Rd (Flemington),144.93548000,"1","57"
"18533",-37.78920900,22-Boundary Rd/Racecourse Rd (North Melbourne),144.94014500,"1","57"
"18536",-37.79372900,19-Abbotsford St Interchange/Abbotsford St (North Melbourne),144.94716300,"1","57"
"18537",-37.79524600,18-Erskine St/Abbotsford St (North Melbourne),144.94680300,"1","57"
"18538",-37.79671900,17-Canning St/Abbotsford St (North Melbourne),144.94653500,"1","57"
"18539",-37.79796800,16-Haines St/Abbotsford St (North Melbourne),144.94631900,"1","57"
"18540",-37.80067200,15-Arden St/Abbotsford St (North Melbourne),144.94583500,"1","57"
"18541",-37.80266300,14-Abbotsford St/Queensberry St (North Melbourne),144.94580200,"1","57"
"18543",-37.79141400,23-Royal Park/Royal Park (Parkville),144.94929400,"1","58"
"18544",-37.78787800,24-Elliott Ave/Royal Park (Parkville),144.94961900,"1","58"
"18545",-37.78438300,25-State Netball Hockey Centre/Royal Park (Parkville),144.94867000,"1","58"
"16731",-37.78485600,16-Visy Park/Royal Pde (Parkville),144.95927400,"1","19"
"16732",-37.78793100,15-Leonard St/Royal Pde (Parkville),144.95889400,"1","19"
"16733",-37.79001700,14-Macarthur Rd/Royal Pde (Parkville),144.95864400,"1","19"
"16734",-37.79267900,13-Gatehouse St/Royal Pde (Parkville),144.95831000,"1","19"
"16735",-37.79565600,12-Morrah St/Royal Pde (Parkville),144.95794400,"1","19"
"16736",-37.79827300,11-University of Melbourne/Royal Pde (Parkville),144.95765600,"1","19"
"17330",-37.78458900,16-Walker St/Royal Pde (Parkville),144.95950900,"1","19"
"17331",-37.78767400,15-Leonard St/Royal Pde (Parkville),144.95912900,"1","19"
"17332",-37.78971500,14-Cemetery Road West/Royal Pde (Parkville),144.95887900,"1","19"
"17333",-37.79242200,13-Gatehouse St/Royal Pde (Parkville),144.95854400,"1","19"
"17334",-37.79556100,12-Morrah St/Royal Pde (Parkville),144.95817300,"1","19"
"17335",-37.79810500,11-University of Melbourne/Royal Pde (Parkville),144.95785400,"1","19"
"17591",-37.81276900,7-Russell St/Bourke St (Melbourne City),144.96835400,"1","96,86"
"17593",-37.81348400,6-Swanston St/Bourke St (Melbourne City),144.96590400,"1","96,86"
"17594",-37.81421700,5-Elizabeth St/Bourke St (Melbourne City),144.96351000,"1","96,86"
"17596",-37.81525300,4-Queen St/Bourke St (Melbourne City),144.95983500,"1","96,86"
"17597",-37.81588200,3-William St/Bourke St (Melbourne City),144.95762500,"1","96,86"
"17848",-37.81706300,1-Spencer St/Bourke St (Melbourne City),144.95351400,"1","96,86"
"17849",-37.81684600,1-Spencer St/Bourke St (Melbourne City),144.95399700,"1","96,86"
"17850",-37.81771700,1-Flinders Street Railway Station/Elizabeth St (Melbourne City),144.96476500,"1","57,59,19"
"17851",-37.81542800,2-Collins St/Elizabeth St (Melbourne City),144.96366900,"1","57,59,19"
"17852",-37.81344700,3-Bourke Street Mall/Elizabeth St (Melbourne City),144.96275800,"1","57,59,19"
"17854",-37.81055800,5-Melbourne Central Station/Elizabeth St (Melbourne City),144.96142900,"1","57,59,19"
"17856",-37.80656100,7-Queen Victoria Market/Elizabeth St (Melbourne City),144.95957400,"1","57,59,19"
"17857",-37.80593500,8-Peel St/Victoria St (Melbourne City),144.95621800,"1","57"
"17858",-37.80568800,9-William St/Victoria St (Melbourne City),144.95390800,"1","57"
"17859",-37.80551700,10-Chetwynd St/Victoria St (Melbourne City),144.95239100,"1","57"
"17860",-37.80519600,11-Errol St/Victoria St (Melbourne City),144.94944600,"1","57"
"17861",-37.80495900,11-Victoria St/Errol St (North Melbourne),144.94933900,"1","57"
"17862",-37.80540300,10-Chetwynd St/Victoria St (Melbourne City),144.95203000,"1","57"
"17863",-37.80556400,9-Howard St/Victoria St (Melbourne City),144.95350200,"1","57"
"17864",-37.80581000,8-Peel St/Victoria St (Melbourne City),144.95574400,"1","57"
"17866",-37.80194700,9-Pelham St/Elizabeth St (Melbourne City),144.95746400,"1","59,19"
"17867",-37.79990100,10-Royal Melbourne Hospital/Royal Pde (Melbourne City),144.95744100,"1","19"
"17868",-37.79958000,10-Royal Melbourne Hospital/Royal Pde (Parkville),144.95766500,"1","19"
"17869",-37.80214800,9-Pelham St/Elizabeth St (Melbourne City),144.95766300,"1","59,19"
"17871",-37.80689000,7-Queen Victoria Market/Elizabeth St (Melbourne City),144.95984900,"1","57,59,19"
"17873",-37.81110500,5-Melbourne Central Station/Elizabeth St (Melbourne City),144.96177800,"1","57,59,19"
"17875",-37.81403900,3-Bourke Street Mall/Elizabeth St (Melbourne City),144.96312800,"1","57,59,19"
"17876",-37.81592900,2-Collins St/Elizabeth St (Melbourne City),144.96399600,"1","57,59,19"
"17877",-37.81789900,1-Flinders Street Railway Station/Elizabeth St (Melbourne City),144.96484000,"1","57,59,19"
"17885",-37.81570600,3-William St/Bourke St (Melbourne City),144.95791400,"1","96,86"
"17886",-37.81512200,4-Queen St/Bourke St (Melbourne City),144.96005400,"1","96,86"
"17887",-37.81403100,5-Elizabeth St/Bourke St (Melbourne City),144.96368500,"1","96,86"
"17888",-37.81326600,6-Swanston St/Bourke St (Melbourne City),144.96637600,"1","96,86"
"17889",-37.81246800,7-Russell St/Bourke St (Melbourne City),144.96916900,"1","96,86"
"17901",-37.81567400,6-Melbourne Town Hall/Collins St (Melbourne City),144.96595700,"1","11,12,48,109"
"17902",-37.81642300,5-Elizabeth St/Collins St (Melbourne City),144.96340400,"1","11,12,48,109"
"17903",-37.81760700,3-William St/Collins St (Melbourne City),144.95942900,"1","11,12,48,109"
"17905",-37.81884700,1-Spencer St/Collins St (Melbourne City),144.95505500,"1","11,12,48,109"
"17906",-37.81874100,1-Spencer St/Collins St (Melbourne City),144.95518300,"1","11,12,48,109"
"17908",-37.81737200,3-William St/Collins St (Melbourne City),144.95991300,"1","11,12,48,109"
"17910",-37.81620600,5-Elizabeth St/Collins St (Melbourne City),144.96386400,"1","11,12,48,109"
"17911",-37.81551800,6-Melbourne Town Hall/Collins St (Melbourne City),144.96628000,"1","11,12,48,109"
"17954",-37.78797100,26-Newmarket Plaza/Racecourse Rd (Flemington),144.92815400,"1","57"
"17955",-37.78824100,25-Wellington St/Racecourse Rd (Flemington),144.93123500,"1","57"
"17956",-37.78844300,24-Victoria St/Racecourse Rd (Flemington),144.93349000,"1","57"
"17957",-37.78876800,23-Stubbs St/Racecourse Rd (Flemington),144.93658100,"1","57"
"17958",-37.78913100,22-Boundary Rd/Racecourse Rd (North Melbourne),144.93985200,"1","57"
"17959",-37.79039400,20-Melrose St/Flemington Rd (North Melbourne),144.94348500,"1","59,57"
"17961",-37.79410600,19-Abbotsford St Interchange/Abbotsford St (North Melbourne),144.94709600,"1","57"
"18011",-37.80810300,8-Exhibition St/La Trobe St (Melbourne City),144.96902700,"1","35,30"
"18031",-37.81029100,5-Elizabeth St/La Trobe St (Melbourne City),144.96159600,"1","35,30"
"18032",-37.81100500,4-Queen St/La Trobe St (Melbourne City),144.95912200,"1","35,30"
"18033",-37.81171100,3-William St/La Trobe St (Melbourne City),144.95671800,"1","35,30"
"18035",-37.81311200,1-Spencer St/La Trobe St (Melbourne City),144.95176000,"1","35,30"
"18037",-37.81378100,D10-New Quay Prom/Docklands Dr (Docklands),144.94050800,"1","70,86,35"
"18038",-37.81434500,D11-Waterfront City/Docklands Dr (Docklands),144.93875400,"1","70,86,35"
"18039",-37.81331200,D10-NewQuay Prom/Docklands Dr (Docklands),144.94150900,"1","70,86,35"
"18040",-37.81457800,D1-Stadium Precinct/La Trobe St (Docklands),144.94640400,"1","35,86,30"
"18041",-37.81321100,119-Spencer St/La Trobe St (Melbourne City),144.95120100,"1","35,86,30"
"18042",-37.81248000,2-King St/La Trobe St (Melbourne City),144.95373200,"1","35,30"
"18043",-37.81179100,3-William St/La Trobe St (Melbourne City),144.95613600,"1","35,30"
"18044",-37.81106100,4-Queen St/La Trobe St (Melbourne City),144.95871200,"1","35,30"
"18045",-37.81035500,5-Elizabeth St/La Trobe St (Melbourne City),144.96111700,"1","35,30"
"18052",-37.81470500,D2-Central Pier/Harbour Esp (Docklands),144.94490100,"1","35,70,75,86,30"
"18053",-37.81781900,D3-Stadium Precinct/Harbour Esp (Docklands),144.94624600,"1","70,75,35"
"18054",-37.82146600,D4-Docklands Park/Harbour Esp (Docklands),144.94761000,"1","70,75,35"
"18055",-37.82183500,D5-South Wharf/Wurundjeri Way (Docklands),144.95121300,"1","70,75,35"
"18056",-37.82147100,D6-Flinders Street West/Flinders St (Docklands),144.95360800,"1","70,75,35"
"18057",-37.79496000,18-Chapman St/Abbotsford St (North Melbourne),144.94694700,"1","57"
"18058",-37.79630700,17-Molesworth St/Abbotsford St (North Melbourne),144.94669400,"1","57"
"18059",-37.79828400,16-Haines St/Abbotsford St (North Melbourne),144.94634400,"1","57"
"18060",-37.80099700,15-Arden St/Abbotsford St (North Melbourne),144.94584900,"1","57"
"18061",-37.80239000,14-Queensberry St/Abbotsford St (North Melbourne),144.94562800,"1","57"
"18063",-37.79138000,23-Royal Park/Royal Park (Parkville),144.94939700,"1","58"
"18064",-37.78801600,24-Elliott Ave/Royal Park (Parkville),144.94975100,"1","58"
"18065",-37.78453900,25-State Netball Hockey Centre/Royal Park (Parkville),144.94884800,"1","58"
"18087",-37.81906300,3-Market St/Flinders St (Melbourne City),144.96179700,"1","70,75,35"
"18089",-37.81823800,4-Elizabeth St/Flinders St (Melbourne City),144.96462600,"1","70,75,35"
"18090",-37.81756000,5-Swanston St/Flinders St (Melbourne City),144.96713200,"1","70,75,35"
"18091",-37.81656400,6-Russell St/Flinders St (Melbourne City),144.97050000,"1","70,75,35"
"18174",-37.81665700,6-Russell St/Flinders St (Melbourne City),144.97016800,"1","70,75,35"
"18175",-37.81775600,5-Swanston St/Flinders St (Melbourne City),144.96649100,"1","70,75,35"
"18176",-37.81841200,4-Elizabeth St/Flinders St (Melbourne City),144.96428000,"1","70,75,35"
"18178",-37.81930600,3-Market St/Flinders St (Melbourne City),144.96127900,"1","70,75,35"
"18179",-37.82172600,D6-Victoria Police Centre/Flinders St (Southbank),144.95321500,"1","70,75,35"
"18180",-37.82200100,D5-South Wharf/Wurundjeri Way (Docklands),144.95091300,"1","70,75,35"
"18181",-37.82172500,D4-Docklands Park/Harbour Esp (Docklands),144.94750100,"1","70,75,35"
"18182",-37.81746300,D3-Stadium Precinct/Harbour Esp (Docklands),144.94596000,"1","70,75,35"
"18183",-37.81424900,D2-CentralPier/Harbour Esp (Docklands),144.94458400,"1","35,70,75,86,30"
"18185",-37.82328900,124A-Casino/MCEC/Clarendon St (Southbank),144.95605700,"1","12,96,109"
"18186",-37.82155400,124-Batman Park/Spencer St (Melbourne City),144.95526500,"1","12,96,109"
"18187",-37.81876700,122-Southern Cross Railway Station/Spencer St (Melbourne City),144.95409200,"1","96"
"18189",-37.81531300,120-Lonsdale St/Spencer St (Melbourne City),144.95238100,"1","86"
"18190",-37.81340500,119-La Trobe St/Spencer St (Melbourne City),144.95150200,"1","86"
"18192",-37.81496000,120-Lonsdale St/Spencer St (Melbourne City),144.95231100,"1","86"
"18194",-37.81831900,122-Southern Cross Railway Station/Spencer St (Melbourne City),144.95371800,"1","96"
"18196",-37.82177300,124-Batman Park/Spencer St (Melbourne City),144.95540600,"1","12,96,109"
"18197",-37.82359100,124A-Casino/MCEC/Clarendon St (Southbank),144.95631000,"1","12,96,109"
"18199",-37.81587400,5-Bourke St/William St (Melbourne City),144.95825000,"1","58"
"18201",-37.81199600,7-Flagstaff Railway Station/William St (Melbourne City),144.95651700,"1","58"
"18202",-37.80974300,8-Franklin St/William St (Melbourne City),144.95545400,"1","58"
"18203",-37.80539100,10-Victoria St/Peel St (West Melbourne),144.95602900,"1","58"
"18204",-37.80569800,10-Victoria St/Peel St (West Melbourne),144.95607700,"1","58"
"18205",-37.80744200,9-Queen Victoria Market/Peel St (North Melbourne),144.95577900,"1","58"
"18206",-37.80721600,9-Queen Victoria Market/39 Peel St (North Melbourne),144.95575100,"1","58"
"18207",-37.80942800,8-Franklin St/Peel St (Melbourne City),144.95547400,"1","58"
"18208",-37.81246100,7-Flagstaff Railway Station/William St (Melbourne City),144.95679900,"1","58"
"18210",-37.81544000,5-Bourke St/William St (Melbourne City),144.95816000,"1","58"
"18211",-37.81745700,4-Collins St/William St (Melbourne City),144.95909200,"1","58"
"18214",-37.81951300,1-Flinders St/Queens Bridge St (Melbourne City),144.96124000,"1","58"
"18215",-37.82211700,115-Casino/Southbank/Queens Bridge St (Southbank),144.96122500,"1","58"
"18227",-37.82381600,17-Arts Precinct/Sturt St (Southbank),144.96725600,"1","1"
"18229",-37.82409400,17-Arts Precinct/Sturt St (Southbank),144.96718000,"1","1"
"18450",-37.82171100,115-Casino East/Queens Bridge St (Southbank),144.96122500,"1","58"
"18465",-37.81942900,1-Flinders St/Queens Bridge St (Melbourne City),144.96110600,"1","58"
"18466",-37.81853900,2-Flinders Lane/Market St (Melbourne City),144.96069800,"1","58"
"18467",-37.81864000,3-William St/Flinders Lane (Melbourne City),144.95977600,"1","58"
"18469",-37.81781900,4-Collins St/William St (Melbourne City),144.95917300,"1","58"
"19691",-37.80779900,7-RMIT University/Swanston St (Melbourne City),144.96286800,"1","16,3/3a,5,6,64,67,72,1"
"19694",-37.80262900,3-Lincoln Square/Swanston St (Carlton),144.96355500,"1","16,3/3a,5,6,64,67,72,1"
"19696",-37.79876600,1-Melbourne University/Swanston St (Carlton),144.96424100,"1","16,3/3a,5,6,64,67,72,1"
"19699",-37.79758700,15-Murphy St/Flemington Rd (North Melbourne),144.95239400,"1","59,58"
"20482",-37.79748800,15-Murphy St/Flemington Rd (North Melbourne),144.95238500,"1","59,58"
"20490",-37.80138400,12-Flemington Rd/Peel St (North Melbourne),144.95673000,"1","58"
"20491",-37.80154800,12-Flemington Rd/Peel St (North Melbourne),144.95680500,"1","58"
"20492",-37.80362300,11-Queensberry St/Peel St (North Melbourne),144.95644100,"1","58"
"20493",-37.80330700,11-Queensberry St/Peel St (North Melbourne),144.95639300,"1","58"
"20981",-37.81456600,D1-Stadium Precinct/La Trobe St (Docklands),144.94674500,"1","35,86,30"
"21231",-37.82083400,1-Spencer St/Flinders St (Melbourne City),144.95585300,"1","70,75,35"
"21232",-37.82105100,1-Spencer St/Flinders St (Melbourne City),144.95538100,"1","70,75,35"
"21233",-37.82031000,2-Melbourne Aquarium/Flinders St (Melbourne City),144.95782100,"1","70,75,35"
"21234",-37.82010900,2-Melbourne Aquarium/Flinders St (Melbourne City),144.95821300,"1","70,75,35"
"22153",-37.81438300,7-Exhibition St/Collins St (Melbourne City),144.97051400,"1","11,12,48,109"
"19250",-37.80282600,13-Curzon St/Queensberry St (North Melbourne),144.94794400,"1","57"
"19251",-37.80298700,12-North Melbourne Town Hall/Queensberry St (North Melbourne),144.94940500,"1","57"
"19253",-37.79947800,14-Royal Melbourne Hospital/Flemington Rd (Parkville),144.95488600,"1","59,58"
"19254",-37.79641900,16-Harker St/Flemington Rd (Parkville),144.95105200,"1","59,58"
"19256",-37.79428200,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),144.94836300,"1","59,58"
"19259",-37.78827600,22-Flemington Bridge Station/Flemington Rd (North Melbourne),144.94093200,"1","59"
"19260",-37.78592700,23-Flemington Community Centre/Mt Alexander Rd (Flemington),144.93905500,"1","59"
"19261",-37.78393600,24-Mooltan St/Mt Alexander Rd (Flemington),144.93699900,"1","59"
"19262",-37.78244000,25-Mount Alexander College/Mt Alexander Rd (Flemington),144.93394100,"1","59"
"19263",-37.78112000,26-Wellington St/Mt Alexander Rd (Flemington),144.93262600,"1","59"
"19264",-37.77943700,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),144.93122000,"1","59"
"19265",-37.77745700,28-Middle St/Mt Alexander Rd (Ascot Vale),144.92983300,"1","59"
"19266",-37.77554200,29-Warrick St/Mt Alexander Rd (Ascot Vale),144.92853500,"1","59"
"19341",-37.79413800,113-Lytton St/Lygon St (Carlton),144.96812700,"1","6,1"
"19343",-37.78928500,115-Melbourne Cemetery/Lygon St (Carlton North),144.96895200,"1","6,1"
"19346",-37.78153900,118-Pigdon St/Lygon St (Carlton North),144.97023200,"1","6,1"
"19347",-37.77988600,119-Park St/Lygon St (Carlton North),144.97049300,"1","6,1"
"19348",-37.77811500,120-Brunswick Rd/Lygon St (Brunswick),144.97078000,"1","6,1"
"19349",-37.77555300,121-Weston St/Lygon St (Brunswick East),144.97112200,"1","6,1"
"19492",-37.80569400,4-Queensberry St/Swanston St (Carlton),144.96310800,"1","16,3/3a,5,6,64,67,72,1"
"19494",-37.80813900,7-RMIT University/Swanston St (Melbourne City),144.96329000,"1","16,3/3a,5,6,64,67,72,1"
"19495",-37.81038200,8-Melbourne Central Station/Swanston St (Melbourne City),144.96427400,"1","16,3/3a,5,6,64,67,72,1"
"19497",-37.81319900,10-Bourke Street Mall/Swanston St (Melbourne City),144.96558200,"1","16,3/3a,5,6,64,67,72,1"
"19498",-37.81637800,11-City Square/Swanston St (Melbourne City),144.96701700,"1","16,3/3a,5,6,64,67,72,1"
"19499",-37.81847600,13-Federation Square/Swanston St (Melbourne City),144.96798200,"1","16,3/3a,5,6,64,67,72,1"
"19500",-37.82184600,14-Arts Precinct/St Kilda Rd (Southbank),144.96951400,"1","16,3/3a,5,6,64,67,72,1"
"19502",-37.82416900,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.97047300,"1","3/3a,5,6,64,67,72,16"
"19589",-37.80294200,13-Curzon St/Queensberry St (North Melbourne),144.94836200,"1","57"
"19590",-37.80322400,12-North Melbourne Town Hall/Errol St (North Melbourne),144.94953500,"1","57"
"19591",-37.79982600,14-Royal Melbourne Hospital/Flemington Rd (North Melbourne),144.95520500,"1","59,58"
"19592",-37.79675800,16-Harker St/Flemington Rd (North Melbourne),144.95136000,"1","59,58"
"19594",-37.79414100,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),144.94806000,"1","59,58"
"19595",-37.79047400,20-Melrose St/Flemington Rd (North Melbourne),144.94346000,"1","59,57"
"19597",-37.78805400,22-Flemington Bridge Station/Flemington Rd (North Melbourne),144.94060900,"1","59"
"19598",-37.78584300,23-Flemington Community Centre/Mt Alexander Rd (Flemington),144.93885300,"1","59"
"19599",-37.78421800,24-Mooltan St/Mt Alexander Rd (Flemington),144.93717300,"1","59"
"19600",-37.78256500,25-Mount Alexander College/Mt Alexander Rd (Travancore),144.93386900,"1","59"
"19601",-37.78143600,26-Wellington St/Mt Alexander Rd (Flemington),144.93266300,"1","59"
"19602",-37.77980800,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),144.93131200,"1","59"
"19603",-37.77769900,28-Middle St/Mt Alexander Rd (Ascot Vale),144.92977000,"1","59"
"19604",-37.77574800,29-Warrick St/Mt Alexander Rd (Ascot Vale),144.92847300,"1","59"
"19681",-37.82463400,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.97080100,"1","3/3a,5,6,64,67,72,16"
"19684",-37.82151700,14-Arts Precinct/St Kilda Rd (Southbank),144.96923900,"1","16,3/3a,5,6,64,67,72,1"
"19685",-37.81806500,13-Federation Square/Swanston St (Melbourne City),144.96767500,"1","16,3/3a,5,6,64,67,72,1"
"19686",-37.81573000,11-City Square/Swanston St (Melbourne City),144.96656900,"1","16,3/3a,5,6,64,67,72,1"
"19687",-37.81275900,10-Bourke Street Mall/Swanston St (Melbourne City),144.96518500,"1","16,3/3a,5,6,64,67,72,1"
"43472",-37.81968100,D14-Southern Cross Station/Collins St (Docklands),144.95221500,"1","48,11"
"43473",-37.82026600,D15-Batman's Hill/Collins St (Docklands),144.95013100,"1","48,11"
"43474",-37.82152700,D17-Merchant St/Collins St (Docklands),144.94541600,"1","48,11"
"43475",-37.82079700,D16-Harbour Esp/Collins St (Docklands),144.94803800,"1","48,11"
"43476",-37.82007400,D15-Batman's Hill/Collins St (Docklands),144.95047700,"1","48,11"
"43477",-37.81947100,D14-Southern Cross Station/Collins St (Docklands),144.95259600,"1","48,11"
"43480",-37.82086200,D16-Harbour Esp/Collins St (Docklands),144.94813800,"1","48,11"
"47493",-37.82080100,D18-Bourke St/Collins St (Docklands),144.94203900,"1","48,11"
"18781",-37.84175500,134-Orrong Rd/Toorak Rd (Toorak),145.01404800,"1","58"
"18899",-37.84527800,26-Alfred Hospital/Commercial Rd (South Yarra),144.98222500,"1","72"
"18918",-37.84563000,27-Punt Rd/Commercial Rd (South Yarra),144.98486300,"1","72"
"18923",-37.84589900,28-Braille Library/Commercial Rd (South Yarra),144.98741300,"1","72"
"18931",-37.84631400,29-Porter St/Commercial Rd (South Yarra),144.99058300,"1","72"
"18933",-37.84654100,30-Prahran Market/Commercial Rd (South Yarra),144.99227100,"1","72"
"18934",-37.84676000,31-Chapel St/Commercial Rd (South Yarra),144.99401500,"1","72"
"18935",-37.84729300,32-Surrey Rd/Malvern Rd (South Yarra),144.99780700,"1","72"
"18936",-37.84765300,33-Francis St/Malvern Rd (South Yarra),145.00043400,"1","72"
"18937",-37.84800400,34-Williams Rd/Malvern Rd (South Yarra),145.00305000,"1","72"
"18938",-37.84848000,35-Mathoura Rd/Malvern Rd (Toorak),145.00668500,"1","72"
"18939",-37.84892300,36-A'Beckett St/Malvern Rd (Toorak),145.00999200,"1","72"
"18940",-37.84919300,37-Orrong Rd/Malvern Rd (Toorak),145.01207600,"1","72"
"18941",-37.84961800,38-Clendon Rd/Malvern Rd (Toorak),145.01536000,"1","72"
"18973",-37.87005900,36-St Kilda Primary School/Brighton Rd (Balaclava),144.98841500,"1","67"
"18974",-37.87177100,37-Chapel St/Brighton Rd (Balaclava),144.98949400,"1","67"
"18975",-37.87280000,38-Brunning St/Brighton Rd (Balaclava),144.99012500,"1","67"
"18976",-37.87663600,39-Glen Eira Rd/Brighton Rd (Balaclava),144.99254500,"1","67"
"18977",-37.87888600,40-Scott St/Brighton Rd (Balaclava),144.99397300,"1","67"
"18978",-37.88079800,41-Coleridge St/Brighton Rd (Balaclava),144.99516100,"1","67"
"19027",-37.86082500,40-Wattletree Rd/Dandenong Rd (Armadale),145.01517300,"1","64,5"
"19028",-37.86027000,38-Orrong Rd/Dandenong Rd (Prahran),145.01111900,"1","64,5"
"19029",-37.85980400,37-Lansdowne Rd/Dandenong Rd (St Kilda East),145.00752800,"1","64,5"
"19030",-37.85939500,36-Closeburn Ave/Dandenong Rd (St Kilda East),145.00464100,"1","64,5"
"19031",-37.85906300,35-Williams Rd/Dandenong Rd (Prahran),145.00207000,"1","64,5"
"19032",-37.85841300,34-The Avenue/Dandenong Rd (Windsor),144.99723400,"1","64,5"
"19033",-37.85820600,33-Hornby St/Dandenong Rd (Windsor),144.99569400,"1","64,5"
"19034",-37.85749400,32-Chapel St/Dandenong Rd (Windsor),144.99199600,"1","64,5"
"19035",-37.85615400,31-Queens Way/Queens Way (Windsor),144.98740600,"1","64,5"
"19068",-37.84979300,38-Clendon Rd/Malvern Rd (Toorak),145.01561700,"1","72"
"19069",-37.84938000,37-Orrong Rd/Malvern Rd (Toorak),145.01246900,"1","72"
"18603",-37.83266800,53-Howard St/Church St (Richmond),144.99679400,"1","78"
"18605",-37.83636400,51-Malcolm St/Chapel St (South Yarra),144.99634200,"1","78"
"18606",-37.83964800,50-Toorak Rd/Chapel St (South Yarra),144.99550300,"1","78"
"18607",-37.84157200,49-Palermo St/Chapel St (South Yarra),144.99528000,"1","78"
"18608",-37.84383300,48-Cliff St/Chapel St (South Yarra),144.99465100,"1","78"
"18609",-37.84697600,47-Commercial Rd/Chapel St (Prahran),144.99403200,"1","78"
"18610",-37.84910600,46-Chatham St/Chapel St (Prahran),144.99367800,"1","78"
